ParticipantID,Trial,AOI,ImageType,Duration_ms
P70,Trial5,Cloud,AI,3279
P70,Trial5,Cloud,Real,3617
P70,Trial5,Total,AI,3554
P70,Trial5,Total,Real,4542
P70,Trial5,Water,AI,275
P70,Trial5,Water,Real,925
P70,Trial6,Leaves,AI,417
P70,Trial6,Leaves,Real,367
P70,Trial6,Seed,AI,1204
P70,Trial6,Seed,Real,1175
P70,Trial6,Total,AI,1958
P70,Trial6,Total,Real,1542
P71,Trial1,Pupil,AI,0
P71,Trial1,Pupil,Real,167
P71,Trial1,Skin,AI,0
P71,Trial1,Skin,Real,0
P71,Trial1,Total,AI,342
P71,Trial1,Total,Real,217
P71,Trial2,Hair,AI,575
P71,Trial2,Hair,Real,525
P71,Trial2,Outfit,AI,0
P71,Trial2,Outfit,Real,0
P71,Trial2,Total,AI,733
P71,Trial2,Total,Real,613
P71,Trial3,Mountain,AI,0
P71,Trial3,Mountain,Real,104
P71,Trial3,River,AI,883
P71,Trial3,River,Real,554
P71,Trial3,Total,AI,883
P71,Trial3,Total,Real,800
P71,Trial4,Topping1,AI,1400
P71,Trial4,Topping1,Real,2283
P71,Trial4,Topping2,AI,1492
P71,Trial4,Topping2,Real,1283
P71,Trial4,Total,AI,2892
P71,Trial4,Total,Real,3250
P71,Trial5,Cloud,AI,1483
P71,Trial5,Cloud,Real,1308
P71,Trial5,Total,AI,3125
P71,Trial5,Total,Real,2950
P71,Trial5,Water,AI,1642
P71,Trial5,Water,Real,1642
P71,Trial6,Leaves,AI,217
P71,Trial6,Leaves,Real,383
P71,Trial6,Seed,AI,1917
P71,Trial6,Seed,Real,650
P71,Trial6,Total,AI,2133
P71,Trial6,Total,Real,1033
P72,Trial1,Pupil,AI,883
P72,Trial1,Pupil,Real,642
P72,Trial1,Skin,AI,342
P72,Trial1,Skin,Real,308
P72,Trial1,Total,AI,2942
P72,Trial1,Total,Real,1767
P72,Trial2,Hair,AI,1513
P72,Trial2,Hair,Real,867
P72,Trial2,Outfit,AI,1692
P72,Trial2,Outfit,Real,1517
P72,Trial2,Total,AI,3588
P72,Trial2,Total,Real,3325
P72,Trial3,Mountain,AI,1154
P72,Trial3,Mountain,Real,1233
P72,Trial3,River,AI,354
P72,Trial3,River,Real,1217
P72,Trial3,Total,AI,3383
P72,Trial3,Total,Real,3050
P72,Trial4,Topping1,AI,1083
P72,Trial4,Topping1,Real,725
P72,Trial4,Topping2,AI,867
P72,Trial4,Topping2,Real,625
P72,Trial4,Total,AI,1950
P72,Trial4,Total,Real,1533
P72,Trial5,Cloud,AI,1500
P72,Trial5,Cloud,Real,942
P72,Trial5,Total,AI,2325
P72,Trial5,Total,Real,1621
P72,Trial5,Water,AI,650
P72,Trial5,Water,Real,679
P72,Trial6,Leaves,AI,1858
P72,Trial6,Leaves,Real,1846
P72,Trial6,Seed,AI,1208
P72,Trial6,Seed,Real,692
P72,Trial6,Total,AI,3158
P72,Trial6,Total,Real,2538
P73,Trial1,Pupil,AI,892
P73,Trial1,Pupil,Real,508
P73,Trial1,Skin,AI,408
P73,Trial1,Skin,Real,0
P73,Trial1,Total,AI,2554
P73,Trial1,Total,Real,2650
P73,Trial2,Hair,AI,3879
P73,Trial2,Hair,Real,1175
P73,Trial2,Outfit,AI,0
P73,Trial2,Outfit,Real,808
P73,Trial2,Total,AI,4896
P73,Trial2,Total,Real,4608
P73,Trial3,Mountain,AI,217
P73,Trial3,Mountain,Real,0
P73,Trial3,River,AI,258
P73,Trial3,River,Real,808
P73,Trial3,Total,AI,1117
P73,Trial3,Total,Real,983
P73,Trial4,Topping1,AI,1725
P73,Trial4,Topping1,Real,1642
P73,Trial4,Topping2,AI,992
P73,Trial4,Topping2,Real,567
P73,Trial4,Total,AI,3217
P73,Trial4,Total,Real,2692
P73,Trial5,Cloud,AI,2188
P73,Trial5,Cloud,Real,1908
P73,Trial5,Total,AI,4471
P73,Trial5,Total,Real,3592
P73,Trial5,Water,AI,2283
P73,Trial5,Water,Real,1683
P73,Trial6,Leaves,AI,0
P73,Trial6,Leaves,Real,0
P73,Trial6,Seed,AI,767
P73,Trial6,Seed,Real,208
P73,Trial6,Total,AI,1125
P73,Trial6,Total,Real,308
P74,Trial1,Pupil,AI,3542
P74,Trial1,Pupil,Real,400
P74,Trial1,Skin,AI,0
P74,Trial1,Skin,Real,0
P74,Trial1,Total,AI,5221
P74,Trial1,Total,Real,567
P74,Trial2,Hair,AI,3554
P74,Trial2,Hair,Real,1717
P74,Trial2,Outfit,AI,450
P74,Trial2,Outfit,Real,283
P74,Trial2,Total,AI,4904
P74,Trial2,Total,Real,3013
P74,Trial3,Mountain,AI,0
P74,Trial3,Mountain,Real,133
P74,Trial3,River,AI,0
P74,Trial3,River,Real,283
P74,Trial3,Total,AI,542
P74,Trial3,Total,Real,567
P74,Trial4,Topping1,AI,483
P74,Trial4,Topping1,Real,1142
P74,Trial4,Topping2,AI,0
P74,Trial4,Topping2,Real,362
P74,Trial4,Total,AI,1542
P74,Trial4,Total,Real,1546
P74,Trial5,Cloud,AI,692
P74,Trial5,Cloud,Real,608
P74,Trial5,Total,AI,992
P74,Trial5,Total,Real,1367
P74,Trial5,Water,AI,300
P74,Trial5,Water,Real,758
P74,Trial6,Leaves,AI,167
P74,Trial6,Leaves,Real,342
P74,Trial6,Seed,AI,1763
P74,Trial6,Seed,Real,1400
P74,Trial6,Total,AI,1929
P74,Trial6,Total,Real,1975
P75,Trial1,Pupil,AI,0
P75,Trial1,Pupil,Real,0
P75,Trial1,Skin,AI,375
P75,Trial1,Skin,Real,604
P75,Trial1,Total,AI,2104
P75,Trial1,Total,Real,1513
P75,Trial2,Hair,AI,1550
P75,Trial2,Hair,Real,779
P75,Trial2,Outfit,AI,108
P75,Trial2,Outfit,Real,0
P75,Trial2,Total,AI,2375
P75,Trial2,Total,Real,2933
P75,Trial3,Mountain,AI,75
P75,Trial3,Mountain,Real,225
P75,Trial3,River,AI,617
P75,Trial3,River,Real,554
P75,Trial3,Total,AI,2033
P75,Trial3,Total,Real,996
P75,Trial4,Topping1,AI,850
P75,Trial4,Topping1,Real,5629
P75,Trial4,Topping2,AI,1225
P75,Trial4,Topping2,Real,1583
P75,Trial4,Total,AI,3908
P75,Trial4,Total,Real,7308
P75,Trial5,Cloud,AI,1533
P75,Trial5,Cloud,Real,1925
P75,Trial5,Total,AI,2800
P75,Trial5,Total,Real,4092
P75,Trial5,Water,AI,1358
P75,Trial5,Water,Real,2167
P75,Trial6,Leaves,AI,1075
P75,Trial6,Leaves,Real,542
P75,Trial6,Seed,AI,908
P75,Trial6,Seed,Real,1354
P75,Trial6,Total,AI,2475
P75,Trial6,Total,Real,2054
P76,Trial1,Pupil,AI,963
P76,Trial1,Pupil,Real,1025
P76,Trial1,Skin,AI,0
P76,Trial1,Skin,Real,0
P76,Trial1,Total,AI,1788
P76,Trial1,Total,Real,1600
P76,Trial2,Hair,AI,1083
P76,Trial2,Hair,Real,75
P76,Trial2,Outfit,AI,0
P76,Trial2,Outfit,Real,0
P76,Trial2,Total,AI,1471
P76,Trial2,Total,Real,2267
P76,Trial3,Mountain,AI,450
P76,Trial3,Mountain,Real,1092
P76,Trial3,River,AI,733
P76,Trial3,River,Real,1108
P76,Trial3,Total,AI,1571
P76,Trial3,Total,Real,2292
P76,Trial4,Topping1,AI,1108
P76,Trial4,Topping1,Real,675
P76,Trial4,Topping2,AI,996
P76,Trial4,Topping2,Real,1525
P76,Trial4,Total,AI,2346
P76,Trial4,Total,Real,1775
P76,Trial5,Cloud,AI,1333
P76,Trial5,Cloud,Real,400
P76,Trial5,Total,AI,3617
P76,Trial5,Total,Real,2008
P76,Trial5,Water,AI,2033
P76,Trial5,Water,Real,1608
P76,Trial6,Leaves,AI,0
P76,Trial6,Leaves,Real,0
P76,Trial6,Seed,AI,2367
P76,Trial6,Seed,Real,1575
P76,Trial6,Total,AI,2367
P76,Trial6,Total,Real,2350
P77,Trial1,Pupil,AI,913
P77,Trial1,Pupil,Real,0
P77,Trial1,Skin,AI,0
P77,Trial1,Skin,Real,0
P77,Trial1,Total,AI,1446
P77,Trial1,Total,Real,775
P77,Trial2,Hair,AI,583
P77,Trial2,Hair,Real,529
P77,Trial2,Outfit,AI,0
P77,Trial2,Outfit,Real,133
P77,Trial2,Total,AI,583
P77,Trial2,Total,Real,663
P77,Trial3,Mountain,AI,0
P77,Trial3,Mountain,Real,0
P77,Trial3,River,AI,517
P77,Trial3,River,Real,592
P77,Trial3,Total,AI,792
P77,Trial3,Total,Real,592
P77,Trial4,Topping1,AI,875
P77,Trial4,Topping1,Real,667
P77,Trial4,Topping2,AI,517
P77,Trial4,Topping2,Real,417
P77,Trial4,Total,AI,1950
P77,Trial4,Total,Real,1408
P77,Trial5,Cloud,AI,1200
P77,Trial5,Cloud,Real,975
P77,Trial5,Total,AI,2100
P77,Trial5,Total,Real,2146
P77,Trial5,Water,AI,900
P77,Trial5,Water,Real,1171
P77,Trial6,Leaves,AI,542
P77,Trial6,Leaves,Real,308
P77,Trial6,Seed,AI,358
P77,Trial6,Seed,Real,292
P77,Trial6,Total,AI,1267
P77,Trial6,Total,Real,838
P78,Trial1,Pupil,AI,358
P78,Trial1,Pupil,Real,167
P78,Trial1,Skin,AI,254
P78,Trial1,Skin,Real,0
P78,Trial1,Total,AI,1971
P78,Trial1,Total,Real,958
P78,Trial2,Hair,AI,1483
P78,Trial2,Hair,Real,2096
P78,Trial2,Outfit,AI,0
P78,Trial2,Outfit,Real,325
P78,Trial2,Total,AI,1925
P78,Trial2,Total,Real,2604
P78,Trial3,Mountain,AI,983
P78,Trial3,Mountain,Real,1904
P78,Trial3,River,AI,1367
P78,Trial3,River,Real,875
P78,Trial3,Total,AI,5567
P78,Trial3,Total,Real,4346
P78,Trial4,Topping1,AI,800
P78,Trial4,Topping1,Real,3067
P78,Trial4,Topping2,AI,3242
P78,Trial4,Topping2,Real,2008
P78,Trial4,Total,AI,5633
P78,Trial4,Total,Real,6100
P78,Trial5,Cloud,AI,1125
P78,Trial5,Cloud,Real,1392
P78,Trial5,Total,AI,5600
P78,Trial5,Total,Real,5604
P78,Trial5,Water,AI,4475
P78,Trial5,Water,Real,4213
P78,Trial6,Leaves,AI,2950
P78,Trial6,Leaves,Real,1908
P78,Trial6,Seed,AI,3133
P78,Trial6,Seed,Real,2508
P78,Trial6,Total,AI,7367
P78,Trial6,Total,Real,4767
P79,Trial1,Pupil,AI,900
P79,Trial1,Pupil,Real,1125
P79,Trial1,Skin,AI,492
P79,Trial1,Skin,Real,867
P79,Trial1,Total,AI,4125
P79,Trial1,Total,Real,5017
P79,Trial2,Hair,AI,358
P79,Trial2,Hair,Real,467
P79,Trial2,Outfit,AI,0
P79,Trial2,Outfit,Real,0
P79,Trial2,Total,AI,1633
P79,Trial2,Total,Real,2767
P79,Trial3,Mountain,AI,0
P79,Trial3,Mountain,Real,900
P79,Trial3,River,AI,1133
P79,Trial3,River,Real,1758
P79,Trial3,Total,AI,2133
P79,Trial3,Total,Real,4296
P79,Trial4,Topping1,AI,1533
P79,Trial4,Topping1,Real,667
P79,Trial4,Topping2,AI,167
P79,Trial4,Topping2,Real,1958
P79,Trial4,Total,AI,2483
P79,Trial4,Total,Real,2350
P79,Trial5,Cloud,AI,2829
P79,Trial5,Cloud,Real,1942
P79,Trial5,Total,AI,4538
P79,Trial5,Total,Real,5342
P79,Trial5,Water,AI,1708
P79,Trial5,Water,Real,3283
P79,Trial6,Leaves,AI,75
P79,Trial6,Leaves,Real,208
P79,Trial6,Seed,AI,783
P79,Trial6,Seed,Real,333
P79,Trial6,Total,AI,1017
P79,Trial6,Total,Real,825
P80,Trial1,Pupil,AI,88
P80,Trial1,Pupil,Real,0
P80,Trial1,Skin,AI,100
P80,Trial1,Skin,Real,0
P80,Trial1,Total,AI,2429
P80,Trial1,Total,Real,708
P80,Trial2,Hair,AI,1975
P80,Trial2,Hair,Real,800
P80,Trial2,Outfit,AI,0
P80,Trial2,Outfit,Real,0
P80,Trial2,Total,AI,2558
P80,Trial2,Total,Real,1117
P80,Trial3,Mountain,AI,258
P80,Trial3,Mountain,Real,350
P80,Trial3,River,AI,1258
P80,Trial3,River,Real,754
P80,Trial3,Total,AI,2192
P80,Trial3,Total,Real,2104
P80,Trial4,Topping1,AI,1296
P80,Trial4,Topping1,Real,0
P80,Trial4,Topping2,AI,508
P80,Trial4,Topping2,Real,1633
P80,Trial4,Total,AI,2554
P80,Trial4,Total,Real,2033
P80,Trial5,Cloud,AI,579
P80,Trial5,Cloud,Real,292
P80,Trial5,Total,AI,1013
P80,Trial5,Total,Real,1046
P80,Trial5,Water,AI,363
P80,Trial5,Water,Real,754
P80,Trial6,Leaves,AI,542
P80,Trial6,Leaves,Real,0
P80,Trial6,Seed,AI,1875
P80,Trial6,Seed,Real,1083
P80,Trial6,Total,AI,2492
P80,Trial6,Total,Real,1158
P81,Trial1,Pupil,AI,0
P81,Trial1,Pupil,Real,642
P81,Trial1,Skin,AI,1633
P81,Trial1,Skin,Real,317
P81,Trial1,Total,AI,3063
P81,Trial1,Total,Real,2138
P81,Trial2,Hair,AI,2296
P81,Trial2,Hair,Real,2383
P81,Trial2,Outfit,AI,1883
P81,Trial2,Outfit,Real,2008
P81,Trial2,Total,AI,7225
P81,Trial2,Total,Real,8109
P81,Trial3,Mountain,AI,2233
P81,Trial3,Mountain,Real,3963
P81,Trial3,River,AI,850
P81,Trial3,River,Real,2042
P81,Trial3,Total,AI,7383
P81,Trial3,Total,Real,10396
P81,Trial4,Topping1,AI,1183
P81,Trial4,Topping1,Real,5808
P81,Trial4,Topping2,AI,1675
P81,Trial4,Topping2,Real,2613
P81,Trial4,Total,AI,3483
P81,Trial4,Total,Real,9788
P81,Trial5,Cloud,AI,6092
P81,Trial5,Cloud,Real,2367
P81,Trial5,Total,AI,12950
P81,Trial5,Total,Real,9950
P81,Trial5,Water,AI,7125
P81,Trial5,Water,Real,7584
P81,Trial6,Leaves,AI,3342
P81,Trial6,Leaves,Real,2525
P81,Trial6,Seed,AI,2892
P81,Trial6,Seed,Real,2308
P81,Trial6,Total,AI,6779
P81,Trial6,Total,Real,5433
P82,Trial1,Pupil,AI,1575
P82,Trial1,Pupil,Real,0
P82,Trial1,Skin,AI,0
P82,Trial1,Skin,Real,121
P82,Trial1,Total,AI,1950
P82,Trial1,Total,Real,121
P82,Trial2,Hair,AI,642
P82,Trial2,Hair,Real,1854
P82,Trial2,Outfit,AI,0
P82,Trial2,Outfit,Real,0
P82,Trial2,Total,AI,1554
P82,Trial2,Total,Real,1854
P82,Trial3,Mountain,AI,0
P82,Trial3,Mountain,Real,158
P82,Trial3,River,AI,150
P82,Trial3,River,Real,258
P82,Trial3,Total,AI,1063
P82,Trial3,Total,Real,513
P82,Trial4,Topping1,AI,1583
P82,Trial4,Topping1,Real,1383
P82,Trial4,Topping2,AI,758
P82,Trial4,Topping2,Real,813
P82,Trial4,Total,AI,2342
P82,Trial4,Total,Real,2196
P82,Trial5,Cloud,AI,408
P82,Trial5,Cloud,Real,125
P82,Trial5,Total,AI,854
P82,Trial5,Total,Real,483
P82,Trial5,Water,AI,446
P82,Trial5,Water,Real,358
P82,Trial6,Leaves,AI,308
P82,Trial6,Leaves,Real,304
P82,Trial6,Seed,AI,2083
P82,Trial6,Seed,Real,2271
P82,Trial6,Total,AI,3042
P82,Trial6,Total,Real,3833
P83,Trial1,Pupil,AI,150
P83,Trial1,Pupil,Real,967
P83,Trial1,Skin,AI,0
P83,Trial1,Skin,Real,0
P83,Trial1,Total,AI,625
P83,Trial1,Total,Real,3100
P83,Trial2,Hair,AI,317
P83,Trial2,Hair,Real,458
P83,Trial2,Outfit,AI,0
P83,Trial2,Outfit,Real,83
P83,Trial2,Total,AI,525
P83,Trial2,Total,Real,542
P83,Trial3,Mountain,AI,333
P83,Trial3,Mountain,Real,250
P83,Trial3,River,AI,842
P83,Trial3,River,Real,267
P83,Trial3,Total,AI,1354
P83,Trial3,Total,Real,958
P83,Trial4,Topping1,AI,467
P83,Trial4,Topping1,Real,867
P83,Trial4,Topping2,AI,683
P83,Trial4,Topping2,Real,933
P83,Trial4,Total,AI,1800
P83,Trial4,Total,Real,1358
P83,Trial5,Cloud,AI,0
P83,Trial5,Cloud,Real,0
P83,Trial5,Total,AI,1300
P83,Trial5,Total,Real,1792
P83,Trial5,Water,AI,1300
P83,Trial5,Water,Real,1792
P83,Trial6,Leaves,AI,342
P83,Trial6,Leaves,Real,442
P83,Trial6,Seed,AI,696
P83,Trial6,Seed,Real,383
P83,Trial6,Total,AI,1225
P83,Trial6,Total,Real,942
P84,Trial1,Pupil,AI,333
P84,Trial1,Pupil,Real,1408
P84,Trial1,Skin,AI,350
P84,Trial1,Skin,Real,0
P84,Trial1,Total,AI,1667
P84,Trial1,Total,Real,2479
P84,Trial2,Hair,AI,2108
P84,Trial2,Hair,Real,4279
P84,Trial2,Outfit,AI,0
P84,Trial2,Outfit,Real,0
P84,Trial2,Total,AI,2108
P84,Trial2,Total,Real,4746
P84,Trial3,Mountain,AI,0
P84,Trial3,Mountain,Real,817
P84,Trial3,River,AI,342
P84,Trial3,River,Real,267
P84,Trial3,Total,AI,1346
P84,Trial3,Total,Real,1692
P84,Trial4,Topping1,AI,958
P84,Trial4,Topping1,Real,775
P84,Trial4,Topping2,AI,479
P84,Trial4,Topping2,Real,104
P84,Trial4,Total,AI,1579
P84,Trial4,Total,Real,1104
P84,Trial5,Cloud,AI,2625
P84,Trial5,Cloud,Real,2725
P84,Trial5,Total,AI,6217
P84,Trial5,Total,Real,5450
P84,Trial5,Water,AI,3592
P84,Trial5,Water,Real,2725
P84,Trial6,Leaves,AI,975
P84,Trial6,Leaves,Real,888
P84,Trial6,Seed,AI,358
P84,Trial6,Seed,Real,400
P84,Trial6,Total,AI,1683
P84,Trial6,Total,Real,1288
P85,Trial1,Pupil,AI,517
P85,Trial1,Pupil,Real,1700
P85,Trial1,Skin,AI,0
P85,Trial1,Skin,Real,142
P85,Trial1,Total,AI,2567
P85,Trial1,Total,Real,2838
P85,Trial2,Hair,AI,1792
P85,Trial2,Hair,Real,0
P85,Trial2,Outfit,AI,0
P85,Trial2,Outfit,Real,617
P85,Trial2,Total,AI,2258
P85,Trial2,Total,Real,3696
P85,Trial3,Mountain,AI,750
P85,Trial3,Mountain,Real,717
P85,Trial3,River,AI,1092
P85,Trial3,River,Real,492
P85,Trial3,Total,AI,2550
P85,Trial3,Total,Real,1458
P85,Trial4,Topping1,AI,850
P85,Trial4,Topping1,Real,917
P85,Trial4,Topping2,AI,775
P85,Trial4,Topping2,Real,1646
P85,Trial4,Total,AI,2850
P85,Trial4,Total,Real,2988
P85,Trial5,Cloud,AI,3550
P85,Trial5,Cloud,Real,2808
P85,Trial5,Total,AI,8492
P85,Trial5,Total,Real,7079
P85,Trial5,Water,AI,4942
P85,Trial5,Water,Real,4271
P85,Trial6,Leaves,AI,467
P85,Trial6,Leaves,Real,0
P85,Trial6,Seed,AI,1758
P85,Trial6,Seed,Real,1167
P85,Trial6,Total,AI,2483
P85,Trial6,Total,Real,1167
P86,Trial1,Pupil,AI,967
P86,Trial1,Pupil,Real,1033
P86,Trial1,Skin,AI,1592
P86,Trial1,Skin,Real,471
P86,Trial1,Total,AI,3100
P86,Trial1,Total,Real,1754
P86,Trial2,Hair,AI,3133
P86,Trial2,Hair,Real,3267
P86,Trial2,Outfit,AI,842
P86,Trial2,Outfit,Real,983
P86,Trial2,Total,AI,6117
P86,Trial2,Total,Real,9384
P86,Trial3,Mountain,AI,1458
P86,Trial3,Mountain,Real,1692
P86,Trial3,River,AI,2008
P86,Trial3,River,Real,1538
P86,Trial3,Total,AI,7625
P86,Trial3,Total,Real,5192
P86,Trial4,Topping1,AI,2650
P86,Trial4,Topping1,Real,1942
P86,Trial4,Topping2,AI,2067
P86,Trial4,Topping2,Real,2158
P86,Trial4,Total,AI,7408
P86,Trial4,Total,Real,5625
P86,Trial5,Cloud,AI,4017
P86,Trial5,Cloud,Real,1983
P86,Trial5,Total,AI,6425
P86,Trial5,Total,Real,8392
P86,Trial5,Water,AI,2592
P86,Trial5,Water,Real,6409
P86,Trial6,Leaves,AI,6225
P86,Trial6,Leaves,Real,2483
P86,Trial6,Seed,AI,2908
P86,Trial6,Seed,Real,4075
P86,Trial6,Total,AI,10600
P86,Trial6,Total,Real,7467
P87,Trial1,Pupil,AI,0
P87,Trial1,Pupil,Real,317
P87,Trial1,Skin,AI,200
P87,Trial1,Skin,Real,0
P87,Trial1,Total,AI,983
P87,Trial1,Total,Real,996
P87,Trial2,Hair,AI,2292
P87,Trial2,Hair,Real,1017
P87,Trial2,Outfit,AI,1383
P87,Trial2,Outfit,Real,567
P87,Trial2,Total,AI,5650
P87,Trial2,Total,Real,5192
P87,Trial3,Mountain,AI,1233
P87,Trial3,Mountain,Real,1125
P87,Trial3,River,AI,1308
P87,Trial3,River,Real,467
P87,Trial3,Total,AI,5046
P87,Trial3,Total,Real,3854
P87,Trial4,Topping1,AI,5475
P87,Trial4,Topping1,Real,2350
P87,Trial4,Topping2,AI,2317
P87,Trial4,Topping2,Real,3950
P87,Trial4,Total,AI,9534
P87,Trial4,Total,Real,6833
P87,Trial5,Cloud,AI,1275
P87,Trial5,Cloud,Real,633
P87,Trial5,Total,AI,3208
P87,Trial5,Total,Real,4188
P87,Trial5,Water,AI,1933
P87,Trial5,Water,Real,3554
P87,Trial6,Leaves,AI,458
P87,Trial6,Leaves,Real,300
P87,Trial6,Seed,AI,608
P87,Trial6,Seed,Real,533
P87,Trial6,Total,AI,1067
P87,Trial6,Total,Real,833
